@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
5255,'2018/02/13 20:12:34:752',21,0.502426,0.509023,0.602581,0.06,0.9,?
5256,'2018/02/13 20:12:34:770',21,0.502351,0.508535,0.601083,0.06,0.9,?
5257,'2018/02/13 20:12:34:772',21,0.502431,0.507255,0.600087,0.06,0.9,?
5258,'2018/02/13 20:12:34:792',21,0.501634,0.506455,0.598963,0.06,0.9,?
5259,'2018/02/13 20:12:34:810',21,0.500956,0.505775,0.598563,0.06,0.9,?
5260,'2018/02/13 20:12:34:815',21,0.50038,0.504909,0.597945,0.06,0.9,?
5261,'2018/02/13 20:12:34:832',21,0.500034,0.505038,0.597142,0.06,0.9,?
5262,'2018/02/13 20:12:34:834',21,0.499308,0.504571,0.596737,0.06,0.9,?
5263,'2018/02/13 20:12:34:882',21,0.497825,0.503885,0.596949,0.06,0.9,?
5264,'2018/02/13 20:12:34:900',21,0.496132,0.504168,0.597129,0.06,0.9,?
5265,'2018/02/13 20:12:34:904',21,0.494549,0.504408,0.59756,0.06,0.9,?
5266,'2018/02/13 20:12:34:932',21,0.492482,0.505189,0.597926,0.06,0.9,?
5267,'2018/02/13 20:12:34:933',21,0.490148,0.505853,0.598515,0.06,0.9,?
5268,'2018/02/13 20:12:34:961',21,0.488741,0.506417,0.598737,0.06,0.9,?
5269,'2018/02/13 20:12:34:964',21,0.488122,0.506609,0.598927,0.06,0.9,?
5270,'2018/02/13 20:12:34:982',21,0.487596,0.50706,0.599921,0.06,0.9,?
5271,'2018/02/13 20:12:34:985',21,0.487726,0.506866,0.599933,0.06,0.9,?
5272,'2018/02/13 20:12:35:012',21,0.487836,0.506702,0.600499,0.06,0.9,?
5273,'2018/02/13 20:12:35:040',21,0.488074,0.506273,0.601813,0.06,0.9,?
5274,'2018/02/13 20:12:35:045',21,0.488421,0.506486,0.602652,0.06,0.9,?
5275,'2018/02/13 20:12:35:062',21,0.48785,0.506956,0.604199,0.06,0.9,?
5276,'2018/02/13 20:12:35:080',21,0.48823,0.507066,0.605791,0.06,0.9,?
5277,'2018/02/13 20:12:35:087',21,0.488409,0.507448,0.607978,0.06,0.9,?
5278,'2018/02/13 20:12:35:104',21,0.489138,0.507773,0.609559,0.06,0.9,?
5279,'2018/02/13 20:12:35:106',21,0.490623,0.50805,0.610347,0.06,0.9,?
5280,'2018/02/13 20:12:35:127',21,0.491886,0.508285,0.611851,0.06,0.9,?
5281,'2018/02/13 20:12:35:129',21,0.493103,0.509061,0.613407,0.06,0.9,?
5282,'2018/02/13 20:12:35:136',21,0.494426,0.509721,0.614173,0.06,0.9,?
5283,'2018/02/13 20:12:35:182',21,0.495118,0.510282,0.614547,0.06,0.9,?
5284,'2018/02/13 20:12:35:215',21,0.496283,0.510759,0.61431,0.06,0.9,?
5285,'2018/02/13 20:12:35:217',21,0.49785,0.510588,0.613552,0.06,0.9,?
5286,'2018/02/13 20:12:35:266',21,0.499182,0.510153,0.612353,0.06,0.9,?
5287,'2018/02/13 20:12:35:284',21,0.499882,0.509784,0.610777,0.06,0.9,?
5288,'2018/02/13 20:12:35:300',21,0.500765,0.509759,0.608605,0.06,0.9,?
5289,'2018/02/13 20:12:35:327',21,0.501371,0.50916,0.607037,0.06,0.9,?
5290,'2018/02/13 20:12:35:328',21,0.502464,0.508652,0.60487,0.06,0.9,?
5291,'2018/02/13 20:12:35:346',21,0.502815,0.507642,0.603306,0.06,0.9,?
5292,'2018/02/13 20:12:35:365',21,0.502826,0.506784,0.601421,0.06,0.9,?
5293,'2018/02/13 20:12:35:411',21,0.502113,0.506632,0.599819,0.06,0.9,?
5294,'2018/02/13 20:12:35:431',21,0.501364,0.505637,0.598458,0.06,0.9,?
5295,'2018/02/13 20:12:35:432',21,0.500149,0.50508,0.5973,0.06,0.9,?
5296,'2018/02/13 20:12:35:467',21,0.498829,0.504607,0.596316,0.06,0.9,?
5297,'2018/02/13 20:12:35:485',21,0.49713,0.504781,0.596035,0.06,0.9,?
5298,'2018/02/13 20:12:35:491',21,0.495397,0.504641,0.596075,0.06,0.9,?
5299,'2018/02/13 20:12:35:509',21,0.493635,0.50481,0.595552,0.06,0.9,?
5300,'2018/02/13 20:12:35:511',21,0.491273,0.504665,0.595942,0.06,0.9,?
5301,'2018/02/13 20:12:35:549',21,0.489264,0.504831,0.59655,0.06,0.9,?
5302,'2018/02/13 20:12:35:552',21,0.487702,0.505549,0.597346,0.06,0.9,?
5303,'2018/02/13 20:12:35:570',21,0.486806,0.505293,0.598299,0.06,0.9,?
5304,'2018/02/13 20:12:35:572',21,0.486477,0.505653,0.59911,0.06,0.9,?
5305,'2018/02/13 20:12:35:590',21,0.485621,0.506248,0.599799,0.06,0.9,?
5306,'2018/02/13 20:12:35:617',21,0.48547,0.506753,0.60094,0.06,0.9,?
5307,'2018/02/13 20:12:35:635',21,0.485919,0.507182,0.60191,0.06,0.9,?
5308,'2018/02/13 20:12:35:652',21,0.485723,0.507547,0.603013,0.06,0.9,?
5309,'2018/02/13 20:12:35:670',21,0.485846,0.507569,0.603116,0.06,0.9,?
5310,'2018/02/13 20:12:35:676',21,0.486094,0.507876,0.60376,0.06,0.9,?
5311,'2018/02/13 20:12:35:702',21,0.486593,0.507848,0.604863,0.06,0.9,?
5312,'2018/02/13 20:12:35:720',21,0.487018,0.508113,0.606633,0.06,0.9,?
5313,'2018/02/13 20:12:35:725',21,0.488244,0.508339,0.608138,0.06,0.9,?
5314,'2018/02/13 20:12:35:742',21,0.48943,0.508819,0.609695,0.06,0.9,?
5315,'2018/02/13 20:12:35:782',21,0.491449,0.509515,0.611019,0.06,0.9,?
5316,'2018/02/13 20:12:35:785',21,0.492875,0.510107,0.612699,0.06,0.9,?
5317,'2018/02/13 20:12:35:812',21,0.493944,0.510899,0.614406,0.06,0.9,?
5318,'2018/02/13 20:12:35:818',21,0.495718,0.511572,0.615022,0.06,0.9,?
5319,'2018/02/13 20:12:35:844',21,0.497226,0.512432,0.614991,0.06,0.9,?
5320,'2018/02/13 20:12:35:847',21,0.498507,0.512875,0.614687,0.06,0.9,?
5321,'2018/02/13 20:12:35:865',21,0.499596,0.512963,0.613595,0.06,0.9,?
5322,'2018/02/13 20:12:35:869',21,0.500378,0.512172,0.612945,0.06,0.9,?
5323,'2018/02/13 20:12:35:876',21,0.500898,0.511789,0.611836,0.06,0.9,?
5324,'2018/02/13 20:12:35:894',21,0.502206,0.511174,0.610061,0.06,0.9,?
5325,'2018/02/13 20:12:35:911',21,0.50274,0.51094,0.608274,0.06,0.9,?
5326,'2018/02/13 20:12:35:929',21,0.503627,0.509876,0.605922,0.06,0.9,?
5327,'2018/02/13 20:12:35:936',21,0.504381,0.508972,0.603367,0.06,0.9,?
5328,'2018/02/13 20:12:35:953',21,0.504445,0.508203,0.601473,0.06,0.9,?
5329,'2018/02/13 20:12:35:956',21,0.504788,0.507549,0.59903,0.06,0.9,?
5330,'2018/02/13 20:12:35:973',21,0.504358,0.507282,0.597231,0.06,0.9,?
5331,'2018/02/13 20:12:35:977',21,0.503993,0.507055,0.595146,0.06,0.9,?
5332,'2018/02/13 20:12:35:995',21,0.503827,0.506286,0.593374,0.06,0.9,?
5333,'2018/02/13 20:12:36:042',21,0.502964,0.505343,0.591868,0.06,0.9,?
5334,'2018/02/13 20:12:36:047',21,0.502375,0.504541,0.591143,0.06,0.9,?
5335,'2018/02/13 20:12:36:057',21,0.502452,0.504149,0.59025,0.06,0.9,?
5336,'2018/02/13 20:12:36:075',21,0.501507,0.504392,0.590323,0.06,0.9,?
5337,'2018/02/13 20:12:36:092',21,0.500271,0.50431,0.590942,0.06,0.9,?
5338,'2018/02/13 20:12:36:120',21,0.498356,0.504529,0.591467,0.06,0.9,?
5339,'2018/02/13 20:12:36:127',21,0.495718,0.505292,0.592191,0.06,0.9,?
5340,'2018/02/13 20:12:36:145',21,0.492899,0.506517,0.592807,0.06,0.9,?
5341,'2018/02/13 20:12:36:150',21,0.490214,0.507559,0.593331,0.06,0.9,?
5342,'2018/02/13 20:12:36:166',21,0.487932,0.508444,0.594331,0.06,0.9,?
5343,'2018/02/13 20:12:36:168',21,0.486136,0.509197,0.596015,0.06,0.9,?
5344,'2018/02/13 20:12:36:187',21,0.485187,0.509548,0.597724,0.06,0.9,?
5345,'2018/02/13 20:12:36:188',21,0.483803,0.510135,0.599454,0.06,0.9,?
5346,'2018/02/13 20:12:36:206',21,0.482915,0.510346,0.601202,0.06,0.9,?
5347,'2018/02/13 20:12:36:245',21,0.482305,0.510813,0.603522,0.06,0.9,?
5348,'2018/02/13 20:12:36:249',21,0.482219,0.51121,0.605772,0.06,0.9,?
5349,'2018/02/13 20:12:36:267',21,0.482723,0.511259,0.607961,0.06,0.9,?
5350,'2018/02/13 20:12:36:270',21,0.483728,0.511301,0.609545,0.06,0.9,?
5351,'2018/02/13 20:12:36:288',21,0.484438,0.512202,0.610891,0.06,0.9,?
5352,'2018/02/13 20:12:36:292',21,0.485907,0.51268,0.612035,0.06,0.9,?
5353,'2018/02/13 20:12:36:309',21,0.486867,0.513374,0.613841,0.06,0.9,?
5354,'2018/02/13 20:12:36:312',21,0.488404,0.513675,0.61482,0.06,0.9,?
5355,'2018/02/13 20:12:36:338',21,0.490432,0.51422,0.61482,0.06,0.9,?
5356,'2018/02/13 20:12:36:341',21,0.492733,0.514395,0.614819,0.06,0.9,?
5357,'2018/02/13 20:12:36:389',21,0.494977,0.514543,0.61454,0.06,0.9,?
5358,'2018/02/13 20:12:36:392',21,0.497028,0.514093,0.614026,0.06,0.9,?
5359,'2018/02/13 20:12:36:414',21,0.498195,0.513998,0.613311,0.06,0.9,?
5360,'2018/02/13 20:12:36:416',21,0.499331,0.513629,0.612148,0.06,0.9,?
5361,'2018/02/13 20:12:36:438',21,0.500153,0.512739,0.611159,0.06,0.9,?
5362,'2018/02/13 20:12:36:456',21,0.501716,0.51227,0.609485,0.06,0.9,?
5363,'2018/02/13 20:12:36:463',21,0.502324,0.512449,0.60834,0.06,0.9,?
5364,'2018/02/13 20:12:36:501',21,0.502841,0.512312,0.606811,0.06,0.9,?
5365,'2018/02/13 20:12:36:518',21,0.503136,0.511908,0.605512,0.06,0.9,?
5366,'2018/02/13 20:12:36:537',21,0.504252,0.511275,0.603852,0.06,0.9,?
5367,'2018/02/13 20:12:36:564',21,0.505201,0.510161,0.602441,0.06,0.9,?
5368,'2018/02/13 20:12:36:581',21,0.505142,0.509214,0.601241,0.06,0.9,?
5369,'2018/02/13 20:12:36:599',21,0.503938,0.508697,0.600222,0.06,0.9,?
5370,'2018/02/13 20:12:36:606',21,0.502338,0.508258,0.599355,0.06,0.9,?
5371,'2018/02/13 20:12:36:625',21,0.501122,0.508173,0.597785,0.06,0.9,?
5372,'2018/02/13 20:12:36:626',21,0.498934,0.508101,0.596729,0.06,0.9,?
5373,'2018/02/13 20:12:36:644',21,0.496354,0.508328,0.595553,0.06,0.9,?
5374,'2018/02/13 20:12:36:648',21,0.493583,0.508521,0.594553,0.06,0.9,?
5375,'2018/02/13 20:12:36:665',21,0.490652,0.508397,0.593981,0.06,0.9,?
5376,'2018/02/13 20:12:36:692',21,0.487871,0.50858,0.593495,0.06,0.9,?
5377,'2018/02/13 20:12:36:698',21,0.485508,0.508158,0.593082,0.06,0.9,?
5378,'2018/02/13 20:12:36:725',21,0.48321,0.507511,0.593286,0.06,0.9,?
5379,'2018/02/13 20:12:36:742',21,0.481258,0.50725,0.594571,0.06,0.9,?
5380,'2018/02/13 20:12:36:750',21,0.480463,0.507316,0.595385,0.06,0.9,?
5381,'2018/02/13 20:12:36:766',21,0.4795,0.507661,0.596633,0.06,0.9,?
5382,'2018/02/13 20:12:36:768',21,0.479402,0.508531,0.597694,0.06,0.9,?
5383,'2018/02/13 20:12:36:788',21,0.479318,0.509271,0.599429,0.06,0.9,?
5384,'2018/02/13 20:12:36:790',21,0.479969,0.509322,0.601459,0.06,0.9,?
5385,'2018/02/13 20:12:36:807',21,0.480954,0.509943,0.60374,0.06,0.9,?
5386,'2018/02/13 20:12:36:808',21,0.482513,0.509894,0.605957,0.06,0.9,?
5387,'2018/02/13 20:12:36:826',21,0.483694,0.510141,0.608674,0.06,0.9,?
5388,'2018/02/13 20:12:36:829',21,0.484553,0.510639,0.611262,0.06,0.9,?
5389,'2018/02/13 20:12:36:846',21,0.485572,0.510774,0.613184,0.06,0.9,?
5390,'2018/02/13 20:12:36:849',21,0.486871,0.511465,0.61454,0.06,0.9,?
5391,'2018/02/13 20:12:45:164',22,0.50195,0.507626,0.60332,0.96,0.9,?
5392,'2018/02/13 20:12:45:169',22,0.501513,0.508501,0.602822,0.96,0.9,?
5393,'2018/02/13 20:12:45:186',22,0.500853,0.50838,0.602676,0.96,0.9,?
5394,'2018/02/13 20:12:45:187',22,0.501158,0.508277,0.602553,0.96,0.9,?
5395,'2018/02/13 20:12:45:205',22,0.501705,0.508189,0.602725,0.96,0.9,?
5396,'2018/02/13 20:12:45:208',22,0.502027,0.508691,0.603705,0.96,0.9,?
5397,'2018/02/13 20:12:45:296',22,0.503165,0.509119,0.604261,0.96,0.9,?
5398,'2018/02/13 20:12:45:299',22,0.503267,0.50977,0.605566,0.96,0.9,?
5399,'2018/02/13 20:12:45:317',22,0.504075,0.510035,0.606398,0.96,0.9,?
5400,'2018/02/13 20:12:45:334',22,0.505627,0.509684,0.606827,0.96,0.9,?
5401,'2018/02/13 20:12:45:339',22,0.507091,0.509385,0.606914,0.96,0.9,?
5402,'2018/02/13 20:12:45:356',22,0.508623,0.509131,0.606433,0.96,0.9,?
5403,'2018/02/13 20:12:45:374',22,0.509349,0.509204,0.605745,0.96,0.9,?
5404,'2018/02/13 20:12:45:394',22,0.509822,0.509266,0.604328,0.96,0.9,?
5405,'2018/02/13 20:12:45:400',22,0.509935,0.509318,0.602845,0.96,0.9,?
5406,'2018/02/13 20:12:45:418',22,0.510464,0.509651,0.601308,0.96,0.9,?
5407,'2018/02/13 20:12:45:420',22,0.510048,0.510223,0.6,0.96,0.9,?
5408,'2018/02/13 20:12:45:437',22,0.509695,0.51042,0.598334,0.96,0.9,?
5409,'2018/02/13 20:12:45:440',22,0.508962,0.510299,0.597195,0.96,0.9,?
5410,'2018/02/13 20:12:45:457',22,0.508916,0.509908,0.595949,0.96,0.9,?
5411,'2018/02/13 20:12:45:461',22,0.508732,0.509576,0.595723,0.96,0.9,?
5412,'2018/02/13 20:12:45:479',22,0.509153,0.509005,0.595254,0.96,0.9,?
5413,'2018/02/13 20:12:45:482',22,0.509944,0.507654,0.595132,0.96,0.9,?
5414,'2018/02/13 20:12:45:509',22,0.510327,0.507083,0.595585,0.96,0.9,?
5415,'2018/02/13 20:12:45:512',22,0.509932,0.507174,0.595969,0.96,0.9,?
5416,'2018/02/13 20:12:45:529',22,0.509019,0.507541,0.596296,0.96,0.9,?
5417,'2018/02/13 20:12:45:546',22,0.508387,0.506986,0.596296,0.96,0.9,?
5418,'2018/02/13 20:12:45:565',22,0.508427,0.505938,0.596852,0.96,0.9,?
5419,'2018/02/13 20:12:45:582',22,0.508605,0.505625,0.597324,0.96,0.9,?
5420,'2018/02/13 20:12:45:601',22,0.508036,0.505358,0.598559,0.96,0.9,?
5421,'2018/02/13 20:12:45:602',22,0.50683,0.505996,0.599608,0.96,0.9,?
5422,'2018/02/13 20:12:45:620',22,0.505517,0.507116,0.6005,0.96,0.9,?
5423,'2018/02/13 20:12:45:625',22,0.504257,0.508356,0.60237,0.96,0.9,?
5424,'2018/02/13 20:12:45:641',22,0.503042,0.509988,0.603959,0.96,0.9,?
5425,'2018/02/13 20:12:45:645',22,0.502008,0.511951,0.605309,0.96,0.9,?
5426,'2018/02/13 20:12:45:681',22,0.501707,0.513908,0.60618,0.96,0.9,?
5427,'2018/02/13 20:12:45:684',22,0.501163,0.514995,0.607197,0.96,0.9,?
5428,'2018/02/13 20:12:45:703',22,0.501132,0.515342,0.607784,0.96,0.9,?
5429,'2018/02/13 20:12:45:719',22,0.501972,0.515348,0.608561,0.96,0.9,?
5430,'2018/02/13 20:12:45:725',22,0.502974,0.515354,0.610332,0.96,0.9,?
5431,'2018/02/13 20:12:45:741',22,0.504403,0.515359,0.611838,0.96,0.9,?
5432,'2018/02/13 20:12:45:747',22,0.506483,0.516228,0.613118,0.96,0.9,?
5433,'2018/02/13 20:12:45:755',22,0.50854,0.516967,0.613928,0.96,0.9,?
5434,'2018/02/13 20:12:45:775',22,0.511153,0.517306,0.614339,0.96,0.9,?
5435,'2018/02/13 20:12:45:792',22,0.513518,0.517883,0.613855,0.96,0.9,?
5436,'2018/02/13 20:12:45:795',22,0.515241,0.518374,0.613165,0.96,0.9,?
5437,'2018/02/13 20:12:45:822',22,0.516849,0.518214,0.611191,0.96,0.9,?
5438,'2018/02/13 20:12:45:840',22,0.517206,0.51779,0.609234,0.96,0.9,?
5439,'2018/02/13 20:12:45:845',22,0.517654,0.516852,0.607293,0.96,0.9,?
5440,'2018/02/13 20:12:45:862',22,0.517458,0.516343,0.605366,0.96,0.9,?
5441,'2018/02/13 20:12:45:867',22,0.516714,0.515334,0.603172,0.96,0.9,?
5442,'2018/02/13 20:12:45:884',22,0.515938,0.514476,0.600752,0.96,0.9,?
5443,'2018/02/13 20:12:45:887',22,0.515422,0.512882,0.598695,0.96,0.9,?
5444,'2018/02/13 20:12:45:914',22,0.514407,0.511526,0.596668,0.96,0.9,?
5445,'2018/02/13 20:12:45:917',22,0.513111,0.510951,0.595224,0.96,0.9,?
5446,'2018/02/13 20:12:45:934',22,0.511866,0.510463,0.594551,0.96,0.9,?
5447,'2018/02/13 20:12:45:937',22,0.510374,0.510912,0.59398,0.96,0.9,?
5448,'2018/02/13 20:12:45:956',22,0.508962,0.511295,0.594049,0.96,0.9,?
5449,'2018/02/13 20:12:45:957',22,0.507906,0.512197,0.593831,0.96,0.9,?
5450,'2018/02/13 20:12:45:975',22,0.506144,0.513252,0.594478,0.96,0.9,?
5451,'2018/02/13 20:12:45:980',22,0.504357,0.515014,0.595584,0.96,0.9,?
5452,'2018/02/13 20:12:46:006',22,0.502694,0.516223,0.596802,0.96,0.9,?
5453,'2018/02/13 20:12:46:010',22,0.501136,0.518117,0.597838,0.96,0.9,?
5454,'2018/02/13 20:12:46:047',22,0.499956,0.519149,0.598995,0.96,0.9,?
5455,'2018/02/13 20:12:46:064',22,0.49953,0.519162,0.599702,0.96,0.9,?
5456,'2018/02/13 20:12:46:070',22,0.499456,0.518595,0.60058,0.96,0.9,?
5457,'2018/02/13 20:12:46:086',22,0.49997,0.518402,0.601048,0.96,0.9,?
5458,'2018/02/13 20:12:46:089',22,0.500407,0.517661,0.601724,0.96,0.9,?
5459,'2018/02/13 20:12:46:106',22,0.501067,0.516742,0.602577,0.96,0.9,?
5460,'2018/02/13 20:12:46:110',22,0.501629,0.51625,0.603857,0.96,0.9,?
5461,'2018/02/13 20:12:46:120',22,0.502971,0.515544,0.604389,0.96,0.9,?
5462,'2018/02/13 20:12:46:137',22,0.503535,0.515231,0.605676,0.96,0.9,?
5463,'2018/02/13 20:12:46:140',22,0.504303,0.514677,0.606491,0.96,0.9,?
5464,'2018/02/13 20:12:46:157',22,0.504378,0.514207,0.607462,0.96,0.9,?
5465,'2018/02/13 20:12:46:161',22,0.504875,0.514383,0.608009,0.96,0.9,?
5466,'2018/02/13 20:12:46:193',22,0.506308,0.514533,0.608474,0.96,0.9,?
5467,'2018/02/13 20:12:46:230',22,0.507669,0.51495,0.60887,0.96,0.9,?
5468,'2018/02/13 20:12:46:250',22,0.509403,0.515015,0.609484,0.96,0.9,?
5469,'2018/02/13 20:12:46:268',22,0.511454,0.515359,0.609728,0.96,0.9,?
5470,'2018/02/13 20:12:46:285',22,0.513631,0.515651,0.609658,0.96,0.9,?
5471,'2018/02/13 20:12:46:302',22,0.515913,0.5159,0.608765,0.96,0.9,?
5472,'2018/02/13 20:12:46:303',22,0.516987,0.515822,0.608283,0.96,0.9,?
5473,'2018/02/13 20:12:46:320',22,0.518334,0.51518,0.607319,0.96,0.9,?
5474,'2018/02/13 20:12:46:337',22,0.520055,0.514057,0.605665,0.96,0.9,?
5475,'2018/02/13 20:12:46:342',22,0.520508,0.513967,0.605093,0.96,0.9,?
5476,'2018/02/13 20:12:46:360',22,0.521326,0.513892,0.603774,0.96,0.9,?
5477,'2018/02/13 20:12:46:365',22,0.521012,0.513539,0.60293,0.96,0.9,?
5478,'2018/02/13 20:12:46:381',22,0.521177,0.51295,0.601379,0.96,0.9,?
5479,'2018/02/13 20:12:46:400',22,0.520453,0.511873,0.600339,0.96,0.9,?
5480,'2018/02/13 20:12:46:404',22,0.520125,0.510669,0.598621,0.96,0.9,?
5481,'2018/02/13 20:12:46:421',22,0.519414,0.510222,0.597162,0.96,0.9,?
5482,'2018/02/13 20:12:46:425',22,0.518377,0.509266,0.595921,0.96,0.9,?
5483,'2018/02/13 20:12:46:442',22,0.517063,0.508453,0.59431,0.96,0.9,?
5484,'2018/02/13 20:12:46:446',22,0.51508,0.507762,0.593219,0.96,0.9,?
5485,'2018/02/13 20:12:46:463',22,0.513539,0.506598,0.592014,0.96,0.9,?
5486,'2018/02/13 20:12:46:467',22,0.511797,0.506185,0.591268,0.96,0.9,?
5487,'2018/02/13 20:12:46:485',22,0.509595,0.505834,0.590355,0.96,0.9,?
5488,'2018/02/13 20:12:46:486',22,0.507434,0.506113,0.589024,0.96,0.9,?
5489,'2018/02/13 20:12:46:504',22,0.504877,0.506927,0.588448,0.96,0.9,?
5490,'2018/02/13 20:12:46:521',22,0.503136,0.507907,0.588514,0.96,0.9,?
5491,'2018/02/13 20:12:46:526',22,0.501944,0.508452,0.589404,0.96,0.9,?
5492,'2018/02/13 20:12:46:544',22,0.500643,0.508915,0.591271,0.96,0.9,?
5493,'2018/02/13 20:12:46:548',22,0.499104,0.509885,0.592858,0.96,0.9,?
5494,'2018/02/13 20:12:46:563',22,0.497508,0.51071,0.594485,0.96,0.9,?
5495,'2018/02/13 20:12:46:566',22,0.495718,0.510834,0.596146,0.96,0.9,?
5496,'2018/02/13 20:12:46:594',22,0.494485,0.51094,0.598113,0.96,0.9,?
5497,'2018/02/13 20:12:46:599',22,0.494015,0.51103,0.600062,0.96,0.9,?
5498,'2018/02/13 20:12:46:616',22,0.494047,0.511106,0.602275,0.96,0.9,?
5499,'2018/02/13 20:12:46:618',22,0.494796,0.511459,0.604156,0.96,0.9,?
5500,'2018/02/13 20:12:46:635',22,0.495144,0.51176,0.606588,0.96,0.9,?
5501,'2018/02/13 20:12:46:637',22,0.496305,0.511726,0.608656,0.96,0.9,?
5502,'2018/02/13 20:12:46:658',22,0.497436,0.512564,0.610691,0.96,0.9,?
5503,'2018/02/13 20:12:46:682',22,0.498974,0.512987,0.61242,0.96,0.9,?
5504,'2018/02/13 20:12:46:683',22,0.500571,0.513635,0.613613,0.96,0.9,?
5505,'2018/02/13 20:12:46:687',22,0.502216,0.514186,0.614904,0.96,0.9,?
5506,'2018/02/13 20:12:46:698',22,0.503758,0.514077,0.615724,0.96,0.9,?
5507,'2018/02/13 20:12:46:716',22,0.505502,0.513985,0.616421,0.96,0.9,?
5508,'2018/02/13 20:12:46:719',22,0.50785,0.513041,0.61618,0.96,0.9,?
5509,'2018/02/13 20:12:46:736',22,0.50999,0.511662,0.615698,0.96,0.9,?
5510,'2018/02/13 20:12:46:754',22,0.512386,0.510489,0.615287,0.96,0.9,?
5511,'2018/02/13 20:12:46:758',22,0.514566,0.510358,0.614661,0.96,0.9,?
5512,'2018/02/13 20:12:46:786',22,0.51642,0.510824,0.614406,0.96,0.9,?
5513,'2018/02/13 20:12:46:790',22,0.518139,0.510643,0.61419,0.96,0.9,?
5514,'2018/02/13 20:12:46:808',22,0.520034,0.5102,0.613172,0.96,0.9,?
5515,'2018/02/13 20:12:46:811',22,0.522077,0.509535,0.611197,0.96,0.9,?
5516,'2018/02/13 20:12:46:837',22,0.523381,0.50897,0.608962,0.96,0.9,?
5517,'2018/02/13 20:12:46:840',22,0.524056,0.507625,0.60734,0.96,0.9,?
5518,'2018/02/13 20:12:46:858',22,0.524919,0.50677,0.605127,0.96,0.9,?
5519,'2018/02/13 20:12:46:861',22,0.525075,0.506043,0.602969,0.96,0.9,?
5520,'2018/02/13 20:12:46:871',22,0.525064,0.505136,0.60058,0.96,0.9,?
5521,'2018/02/13 20:12:46:889',22,0.525055,0.504366,0.597715,0.96,0.9,?
5522,'2018/02/13 20:12:46:891',22,0.524325,0.503134,0.595558,0.96,0.9,?
5523,'2018/02/13 20:12:46:909',22,0.523128,0.502087,0.593446,0.96,0.9,?
5524,'2018/02/13 20:12:46:911',22,0.52139,0.501197,0.591929,0.96,0.9,?
5525,'2018/02/13 20:12:46:939',22,0.519624,0.500729,0.590362,0.96,0.9,?
5526,'2018/02/13 20:12:46:942',22,0.517834,0.50062,0.589586,0.96,0.9,?
5527,'2018/02/13 20:12:46:960',22,0.515736,0.501104,0.589481,0.96,0.9,?
5528,'2018/02/13 20:12:46:962',22,0.513808,0.501515,0.589114,0.96,0.9,?
5529,'2018/02/13 20:12:46:980',22,0.511593,0.502442,0.588525,0.96,0.9,?
5530,'2018/02/13 20:12:46:986',22,0.509133,0.503806,0.588302,0.96,0.9,?
5531,'2018/02/13 20:12:47:000',22,0.507042,0.504966,0.58839,0.96,0.9,?
5532,'2018/02/13 20:12:47:004',22,0.504687,0.505663,0.588465,0.96,0.9,?
5533,'2018/02/13 20:12:47:022',22,0.502398,0.505679,0.589084,0.96,0.9,?
5534,'2018/02/13 20:12:47:024',22,0.50074,0.504827,0.58961,0.96,0.9,?
5535,'2018/02/13 20:12:47:041',22,0.498465,0.504103,0.590891,0.96,0.9,?
5536,'2018/02/13 20:12:47:046',22,0.495811,0.50493,0.592813,0.96,0.9,?
5537,'2018/02/13 20:12:47:062',22,0.492978,0.505921,0.595002,0.96,0.9,?
5538,'2018/02/13 20:12:47:066',22,0.490137,0.507341,0.597696,0.96,0.9,?
5539,'2018/02/13 20:12:47:083',22,0.487578,0.509413,0.600264,0.96,0.9,?
5540,'2018/02/13 20:12:47:086',22,0.486268,0.510885,0.602447,0.96,0.9,?
5541,'2018/02/13 20:12:47:103',22,0.485011,0.511849,0.605135,0.96,0.9,?
5542,'2018/02/13 20:12:47:106',22,0.484374,0.512668,0.607143,0.96,0.9,?
5543,'2018/02/13 20:12:47:123',22,0.484411,0.513364,0.609405,0.96,0.9,?
5544,'2018/02/13 20:12:47:126',22,0.485451,0.51309,0.611327,0.96,0.9,?
5545,'2018/02/13 20:12:47:143',22,0.486912,0.512857,0.612961,0.96,0.9,?
5546,'2018/02/13 20:12:47:147',22,0.488443,0.512659,0.614906,0.96,0.9,?
5547,'2018/02/13 20:12:47:166',22,0.490609,0.51278,0.616004,0.96,0.9,?
5548,'2018/02/13 20:12:47:167',22,0.492739,0.512882,0.616936,0.96,0.9,?
5549,'2018/02/13 20:12:47:194',22,0.494982,0.512969,0.618007,0.96,0.9,?
5550,'2018/02/13 20:12:47:197',22,0.497609,0.512177,0.618917,0.96,0.9,?
5551,'2018/02/13 20:12:47:214',22,0.500708,0.511505,0.618857,0.96,0.9,?
5552,'2018/02/13 20:12:47:217',22,0.502766,0.511221,0.619084,0.96,0.9,?
5553,'2018/02/13 20:12:47:236',22,0.505091,0.510692,0.618999,0.96,0.9,?
5554,'2018/02/13 20:12:47:254',22,0.506924,0.511107,0.619205,0.96,0.9,?
5555,'2018/02/13 20:12:47:257',22,0.508914,0.511172,0.61938,0.96,0.9,?
